M00114	0.0
M00115	0.6404562666542004
M00116	0.22990977513907718
M00117	0.24664578561077088
M00118	0.380206628956103
M00119	0.5104950680192605
M00120	0.8854191014912813
M00121	0.7442849796643448
M00122	0.5184423355616848
M00123	0.283764199897153
M00124	0.19073442101818522
M00125	0.47940722733860036
M00126	0.7585433126081063
M00127	0.06395212940021504
M00128	0.0
M00129	0.0
M00130	0.0
M00131	0.0
M00132	0.0
M00133	0.3031181337945865
M00134	0.06872048992566968
M00135	0.00930297788789678
M00136	0.028937403580945258
M00137	0.0
M00138	0.0
M00140	0.1172923191996634
M00141	0.0
M00142	0.0
M00143	0.0
M00144	0.122528166051143
M00145	0.0051890982188770975
M00146	0.0
M00147	0.0
M00148	0.0
M00149	0.3821700715254079
M00150	0.10097704642139217
M00151	0.5404609415174606
M00152	0.0
M00153	0.21597868262353326
M00154	0.0
M00155	0.3341124772100416
M00156	0.26511149548875695
M00157	0.3902575849656398
M00158	0.0
M00159	0.0061240708709270255
M00160	0.0
M00161	0.006404562666542004
M00162	0.0001869945304099855
M00163	0.006638305829554486
M00165	0.20050488523210697
M00166	0.17890701696975364
M00167	0.5385442475807583
M00168	0.21121032209807863
M00169	0.13748772848394183
M00170	0.0
M00171	0.0
M00172	0.055911364592585666
M00173	0.011827404048431583
M00174	0.003085409751764761
M00175	0.0593707634051704
M00176	0.17395166191388903
M00307	0.5639755037165163
M00308	0.38090785844514047
M00309	0.0
M00338	0.08681221074283577
M00344	0.0
M00345	0.058996774344350425
M00346	0.019540928427843485
M00356	0.0
M00357	0.0
M00358	0.01869945304099855
M00363	4.6748632602496374e-05
M00364	0.21111682483287364
M00365	0.0877939320274882
M00366	0.0
M00367	0.0
M00368	0.0
M00369	0.0
M00370	0.0
M00371	0.0
M00372	0.0
M00373	0.03174232153709504
M00374	0.0
M00375	0.0
M00376	4.6748632602496374e-05
M00377	0.001495956243279884
M00378	0.0032724042821747463
M00415	0.0
M00416	0.03651068206254967
M00417	0.2736664952550138
M00418	0.0001869945304099855
M00419	0.000373989060819971
M00422	0.0
M00432	0.7275957178252536
M00433	0.0
M00525	0.1213594502360806
M00526	0.9066897293254172
M00527	0.812771726427002
M00528	0.004441120097237156
M00529	0.06713103641718479
M00530	0.24734701509980833
M00531	0.12874573418727503
M00532	0.0
M00533	0.09186106306390539
M00534	0.000373989060819971
M00535	0.04104529942499182
M00537	9.349726520499275e-05
M00538	0.00028049179561497826
M00539	0.000747978121639942
M00540	0.009209480622691786
M00541	0.0010752185498574167
M00542	0.0004674863260249638
M00543	0.00028049179561497826
M00544	9.349726520499275e-05
M00545	0.05539712963395821
M00546	0.12421111682483288
M00547	4.6748632602496374e-05
M00548	0.021457622364545837
M00549	0.44990884016642513
M00550	0.08737319433406573
M00551	0.05913702024215792
M00552	0.2040110326772942
M00554	0.3048478332008789
M00555	0.22098078631200038
M00563	0.0
M00564	0.0
M00565	0.2676359216492918
M00567	0.0
M00568	0.12491234631387033
M00569	0.050488523210696086
M00570	0.8674676265719228
M00572	0.3408442803048011
M00573	0.005329344116684587
M00574	0.0002337431630124819
M00575	0.006685054462156982
M00576	0.0
M00577	0.2891402926464401
M00579	0.6830442709550746
M00580	0.05175073629096349
M00595	0.052031228086578465
M00596	0.008741994296666823
M00597	0.021223879201533354
M00598	4.6748632602496374e-05
M00608	0.0
M00609	0.03767939787761208
M00620	0.00014024589780748913
M00621	0.6775746809405825
M00622	0.04193352344443925
M00623	0.010050956009536722
M00624	0.0004207376934224674
M00625	0.0008882240194474311
M00627	0.1830676452713758
M00630	0.0
M00631	0.1583843672572577
M00632	0.4749661072413632
M00633	0.0
M00636	0.000373989060819971
M00637	0.03328502641297742
M00638	0.010565190968164181
M00639	0.015801037819643777
M00641	0.01771773175634613
M00642	0.0722266373708569
M00643	0.010752185498574167
M00649	0.020055163386470946
M00651	0.001355710345472395
M00652	0.012528633537469028
M00660	0.003319152914777243
M00661	0.0
M00664	0.015193305595811323
M00672	0.0
M00673	0.0002337431630124819
M00674	0.0015894535084848768
M00675	0.001355710345472395
M00696	0.019400682530035997
M00697	0.0015894535084848768
M00698	0.01781122902155112
M00700	0.04151278575101678
M00702	0.013697349352531439
M00704	0.005002103688467112
M00705	0.020055163386470946
M00714	0.0007947267542424384
M00718	0.0020101912019073443
M00725	0.009630218316114254
M00726	0.010004207376934224
M00730	0.004160628301622177
M00736	4.6748632602496374e-05
M00740	0.0
M00741	0.10934505165723903
M00744	0.0002337431630124819
M00745	0.058529288018325465
M00746	0.0
M00761	0.08410079005189099
M00763	0.011967649946239072
M00769	0.0004207376934224674
M00773	0.0
M00774	9.349726520499275e-05
M00775	0.0
M00776	0.0
M00777	0.1434715534570614
M00778	0.009817212846524238
M00779	0.0010752185498574167
M00780	9.349726520499275e-05
M00781	0.0010752185498574167
M00782	0.0
M00783	0.0001869945304099855
M00784	0.0
M00785	0.0
M00786	0.0
M00787	0.0024309288953298118
M00788	0.0
M00789	0.0
M00790	0.00593707634051704
M00793	0.48160441307091767
M00794	0.0002337431630124819
M00795	0.0
M00796	0.0
M00797	0.000373989060819971
M00798	0.0014024589780748914
M00799	0.0015427048758823805
M00800	0.0
M00801	0.0
M00802	0.0005142349586274601
M00803	0.0
M00804	0.0001869945304099855
M00805	4.6748632602496374e-05
M00808	0.002243934364919826
M00810	0.0001869945304099855
M00811	0.00014024589780748913
M00814	0.00028049179561497826
M00815	0.00014024589780748913
M00819	0.0003272404282174746
M00823	9.349726520499275e-05
M00824	0.002477677527932308
M00825	0.0
M00826	9.349726520499275e-05
M00827	0.0009817212846524239
M00828	0.0009817212846524239
M00829	0.0
M00830	0.000373989060819971
M00831	0.0
M00832	0.0009817212846524239
M00833	0.0002337431630124819
M00834	0.0002337431630124819
M00835	0.0014024589780748914
M00836	0.0
M00837	0.003132158384367257
M00838	0.003132158384367257
M00840	0.0
M00841	0.0
M00842	0.0
M00843	0.0
M00844	0.7848160441307092
M00845	0.016876256369501193
M00846	0.7119816745360198
M00847	0.015380300126221307
M00848	0.0
M00849	4.6748632602496374e-05
M00850	0.00014024589780748913
M00851	0.018512458510588567
M00852	0.0001869945304099855
M00853	0.0
M00854	0.4731896592024683
M00855	0.1624047496610724
M00856	0.0005609835912299565
M00857	4.6748632602496374e-05
M00859	0.0001869945304099855
M00860	0.0001869945304099855
M00861	0.0
M00862	0.0
M00866	0.5188630732551073
M00867	0.0020569398345098404
